0.9707	0.0000	0.0000	0	0
0.9694	0.0000	0.0000	0	0
0.9681	0.0000	0.0000	0	0
0.9679	0.0000	0.0000	0	0
0.9659	0.0000	0.0000	0	0
0.9650	0.0000	0.0000	0	0
0.9641	0.0000	0.0000	0	0
0.9632	0.0000	0.0000	0	0
0.9623	0.0000	0.0000	0	0
0.9614	0.0000	0.0000	0	0
0.9606	0.0000	0.0000	0	0
0.9599	0.0000	0.0000	0	0
0.9592	0.0000	0.0000	0	0
0.9584	0.0000	0.0000	0	0
0.9581	0.0000	0.0000	0	0
0.9566	0.0000	0.0000	0	0
0.9563	0.0000	0.0000	0	0
0.9555	0.0000	0.0000	0	0
0.9548	0.0000	0.0000	0	0
0.9543	0.0000	0.0000	0	0
0.9539	0.0000	0.0000	0	0
0.9530	0.0000	0.0000	0	0
0.9524	0.0000	0.0000	0	0
0.9519	0.0000	0.0000	0	0
0.9515	0.0000	0.0000	0	0
0.9513	0.0000	0.0000	0	0
0.9512	0.0000	0.0000	0	0
0.9512	0.0000	0.0000	0	0
0.9510	0.0000	0.0000	0	0
0.9508	0.0000	0.0000	0	0
0.9506	0.0000	0.0000	0	0
0.9504	0.0000	0.0000	0	0
0.9502	0.0000	0.0000	0	0
0.9502	0.0000	0.0000	0	0
0.9502	0.0000	0.0000	0	0
0.9501	0.0000	0.0000	0	0
0.9501	0.0000	0.0000	0	0
0.9499	0.0000	0.0000	0	0
0.9497	0.0000	0.0000	0	0
0.9497	0.0000	0.0000	0.124810263	0
0.9060	0.0000	0.0000	0.124810263	0
0.9021	0.0000	0.0000	0.124810263	0
0.8994	0.0000	0.0000	0.124810263	0
0.8970	0.0000	0.0000	0.124810263	0
0.8947	0.0000	0.0000	0.124810263	0
0.8928	0.0000	0.0000	0.124810263	0
0.8907	0.0000	0.0000	0.124810263	0
0.8888	0.0000	0.0000	0.124810263	0
0.8874	0.0000	0.0000	0.124810263	0
0.8855	0.0000	0.0000	0.124810263	0
0.8837	0.0000	0.0000	0.124810263	0
0.8821	0.0000	0.0000	0.124810263	0
0.8806	0.0000	0.0000	0.124810263	0
0.8794	0.0000	0.0000	0.124810263	0
0.8777	0.0000	0.0000	0.124810263	0
0.8764	0.0000	0.0000	0.124810263	0
0.8750	0.0000	0.0000	0.124810263	0
0.8739	0.0000	0.0000	0.124810263	0
0.8726	0.0000	0.0000	0.124810263	0
0.8713	0.0000	0.0000	0.124810263	0
0.8701	0.0000	0.0000	0.124810263	0
0.8688	0.0000	0.0000	0.124810263	0
0.8677	0.0000	0.0000	0.124810263	0
0.8666	0.0000	0.0000	0.124810263	0
0.8655	0.0000	0.0000	0.124810263	0
0.8644	0.0000	0.0000	0.124810263	0
0.8631	0.0000	0.0000	0.124810263	0
0.8622	0.0000	0.0000	0.187313334	0
0.8174	0.0000	0.0000	0.187313334	0
0.8141	0.0000	0.0000	0.187313334	0
0.8117	0.0000	0.0000	0.187313334	0
0.8094	0.0000	0.0000	0.187313334	0
0.8072	0.0000	0.0000	0.187313334	0
0.8048	0.0000	0.0000	0.187313334	0
0.8035	0.0000	0.0000	0.187313334	0
0.8017	0.0000	0.0000	0.187313334	0
0.7999	0.0000	0.0000	0.187313334	0
0.7981	0.0000	0.0000	0.187313334	0
0.7966	0.0000	0.0000	0.187313334	0
0.7950	0.2222	0.0000	0.187313334	0.333246107
0.9249	0.2222	0.0000	0.187313334	0.333246107
0.9284	0.2222	0.0000	0.187313334	0.333246107
0.9307	0.2222	0.0000	0.187313334	0.333246107
0.9328	0.2222	0.0000	0.187313334	0.333246107
0.9344	0.2222	0.0000	0.187313334	0.333246107
0.9358	0.2222	0.0000	0.187313334	0.333246107
0.9377	0.2222	0.0000	0.187313334	0.333246107
0.9391	0.2222	0.3995	0.187313334	0.333246107
0.8965	0.2222	0.3995	0.187313334	0.333246107
0.8961	0.2222	0.3995	0.187313334	0.333246107
0.8959	0.2222	0.3995	0.187313334	0.333246107
0.8959	0.2222	0.3995	0.187313334	0.333246107
0.8961	0.2222	0.3995	0.187313334	0.333246107
0.8961	0.2222	0.3995	0.187313334	0.333246107
0.8961	0.2222	0.3995	0.187313334	0.333246107
0.8963	0.2222	0.3995	0.187313334	0.333246107
0.8963	0.2222	0.3995	0.187313334	0.333246107
0.8963	0.2222	0.3995	0.187313334	0.333246107
0.8965	0.2222	0.3995	0.187313334	0.333246107
0.8965	0.2222	0.3995	0.187313334	0.333246107
0.8967	0.2222	0.3995	0.187313334	0.333246107
0.8968	0.2222	0.3995	0.187313334	0.333246107
0.8967	0.2222	0.3995	0.187313334	0.333246107
0.8968	0.2222	0.3995	0.187460066	0.333246107
0.8526	0.2222	0.3995	0.187460066	0.333246107
0.8511	0.2222	0.3995	0.187460066	0.333246107
0.8496	0.2222	0.3995	0.187460066	0.333246107
0.8484	0.2222	0.3995	0.187460066	0.333246107
0.8475	0.2222	0.3995	0.187460066	0.333246107
0.8464	0.2222	0.3995	0.187460066	0.333246107
0.8453	0.2222	0.3995	0.187460066	0.333246107
0.8444	0.2222	0.3995	0.187460066	0.333246107
0.8434	0.2222	0.3995	0.187460066	0.333246107
0.8425	0.2222	0.3995	0.187460066	0.333246107
0.8416	0.2222	0.3995	0.187460066	0.333246107
0.8407	0.2222	0.3995	0.187460066	0.333246107
0.8400	0.2222	0.3995	0.187460066	0.333246107
0.8393	0.2222	0.3995	0.187460066	0.333246107
0.8383	0.2222	0.3995	0.187460066	0.333246107
0.8376	0.2222	0.3995	0.187460066	0.333246107
0.8369	0.2222	0.3995	0.187460066	0.333246107
0.8362	0.2222	0.3995	0.187460066	0.333246107
0.8354	0.2222	0.3995	0.187460066	0.333246107
0.8347	0.2222	0.3995	0.187460066	0.333246107
0.8340	0.2222	0.3995	0.187460066	0.333246107
0.8334	0.2222	0.3995	0.187460066	0.333246107
0.8327	0.2222	0.3995	0.187460066	0.333246107
0.8321	0.2222	0.3995	0.18743532	0.333246107
0.7873	0.2222	0.3995	0.18743532	0.333246107
0.7855	0.2222	0.3995	0.18743532	0.333246107
0.7839	0.2222	0.3995	0.18743532	0.333246107
0.7822	0.2222	0.3995	0.18743532	0.333246107
0.7809	0.2222	0.3995	0.18743532	0.333246107
0.7795	0.2222	0.3995	0.18743532	0.333246107
0.7782	0.2222	0.3995	0.18743532	0.333246107
0.7769	0.2222	0.3995	0.18743532	0.333246107
0.7758	0.2222	0.3995	0.18743532	0.333246107
0.7747	0.2222	0.3995	0.18743532	0.333246107
0.7736	0.2222	0.3995	0.18743532	0.333246107
0.7724	0.3333	0.3995	0.18743532	0.49986916
0.9038	0.3333	0.3995	0.18743532	0.49986916
0.9058	0.3333	0.3995	0.18743532	0.49986916
0.9076	0.3333	0.3995	0.18743532	0.49986916
0.9091	0.3333	0.3995	0.18743532	0.49986916
0.9102	0.3333	0.3995	0.18743532	0.49986916
0.9114	0.3333	0.3995	0.18743532	0.49986916
0.9125	0.3333	0.3995	0.18743532	0.49986916
0.9136	0.3333	0.5995	0.18750887	0.49986916
0.8261	0.3333	0.5995	0.18750887	0.49986916
0.8249	0.3333	0.5995	0.18750887	0.49986916
0.8238	0.3333	0.5995	0.18750887	0.49986916
0.8230	0.3333	0.5995	0.18750887	0.49986916
0.8223	0.3333	0.5995	0.18750887	0.49986916
0.8216	0.3333	0.5995	0.18750887	0.49986916
0.8212	0.3333	0.5995	0.18750887	0.49986916
0.8205	0.3333	0.5995	0.18750887	0.49986916
0.8198	0.3333	0.5995	0.18750887	0.49986916
0.8192	0.3333	0.5995	0.18750887	0.49986916
0.8187	0.3333	0.5995	0.18750887	0.49986916
0.8181	0.3333	0.5995	0.18750887	0.49986916
0.8178	0.3333	0.5995	0.18750887	0.49986916
0.8174	0.3333	0.5995	0.18750887	0.49986916
0.8167	0.3333	0.5995	0.18750887	0.49986916
0.8163	0.3333	0.5995	0.18750887	0.49986916
0.8157	0.3333	0.5995	0.18750887	0.49986916
0.8152	0.3333	0.5995	0.18750887	0.49986916
0.8148	0.3333	0.5995	0.18750887	0.49986916
0.8145	0.3333	0.5995	0.18750887	0.49986916
0.8139	0.3333	0.5995	0.18750887	0.49986916
0.8134	0.3333	0.5995	0.18750887	0.49986916
0.8130	0.3333	0.5995	0.18750887	0.49986916
0.8128	0.3333	0.5995	0.18750887	0.49986916
0.8123	0.3333	0.5995	0.18750887	0.49986916
0.8119	0.3333	0.5995	0.18750887	0.49986916
0.8116	0.3333	0.5995	0.18750887	0.49986916
0.8110	0.3333	0.5995	0.18750887	0.49986916
0.8106	0.3333	0.5995	0.18750887	0.49986916
0.8103	0.3333	0.5995	0.18750887	0.49986916
0.8099	0.3333	0.5995	0.18750887	0.49986916
0.8095	0.3333	0.5995	0.18750887	0.49986916
0.8090	0.3333	0.5995	0.18750887	0.49986916
0.8090	0.3333	0.5995	0.18750887	0.49986916
0.8085	0.3333	0.5995	0.18750887	0.49986916
0.8081	0.3333	0.5995	0.18750887	0.49986916
0.8075	0.3333	0.5995	0.18750887	0.49986916
0.8074	0.3333	0.5995	0.18750887	0.49986916
0.8070	0.3333	0.5995	0.18750887	0.49986916
0.8065	0.3333	0.5995	0.18750887	0.49986916
0.8063	0.3333	0.5995	0.18750887	0.49986916
0.8059	0.3333	0.5995	0.18750887	0.49986916
0.8057	0.3333	0.5995	0.18750887	0.49986916
0.8054	0.3333	0.5995	0.187386521	0.49986916
0.7609	0.3333	0.5995	0.187386521	0.49986916
0.7598	0.3333	0.5995	0.187386521	0.49986916
0.7589	0.3333	0.5995	0.187386521	0.49986916
0.7580	0.3333	0.5995	0.187386521	0.49986916
0.7571	0.3333	0.5995	0.187386521	0.49986916
0.7563	0.3333	0.5995	0.187386521	0.49986916
0.7554	0.3333	0.5995	0.187386521	0.49986916
0.7547	0.3333	0.5995	0.187386521	0.49986916
0.7541	0.3333	0.5995	0.187386521	0.49986916
0.7534	0.3333	0.5995	0.187386521	0.49986916
0.7527	0.3333	0.5995	0.187386521	0.49986916
0.7521	0.3333	0.5995	0.187386521	0.49986916
0.8839	0.3333	0.5995	0.187386521	0.49986916
0.8854	0.3333	0.5995	0.187386521	0.49986916
0.8865	0.3333	0.5995	0.187386521	0.49986916
0.8876	0.3333	0.5995	0.187386521	0.49986916
0.8886	0.3333	0.5995	0.187386521	0.49986916
0.8894	0.3333	0.5995	0.187386521	0.49986916
0.8905	0.3333	0.5995	0.187386521	0.49986916
0.8912	0.3333	0.5997	0.187386521	0.49986916
0.8476	0.3333	0.5997	0.187386521	0.49986916
0.8475	0.3333	0.5997	0.187386521	0.49986916
0.8478	0.3333	0.5997	0.187386521	0.49986916
0.8476	0.3333	0.5997	0.187386521	0.49986916
0.8480	0.3333	0.5997	0.187386521	0.49986916
0.8480	0.3333	0.5997	0.187386521	0.49986916
0.8482	0.3333	0.5997	0.187386521	0.49986916
0.8480	0.3333	0.5997	0.187386521	0.49986916
0.8482	0.3333	0.5997	0.187386521	0.49986916
0.8484	0.3333	0.5997	0.187386521	0.49986916
0.8484	0.3333	0.5997	0.187386521	0.49986916
0.8486	0.3333	0.5997	0.187386521	0.49986916
0.8486	0.3333	0.5997	0.187386521	0.49986916
0.8487	0.3333	0.5997	0.187386521	0.49986916
0.8487	0.3333	0.5997	0.187386521	0.49986916
0.8491	0.3333	0.5997	0.187386873	0.49986916
0.8046	0.3333	0.5997	0.187386873	0.49986916
0.8041	0.3333	0.5997	0.187386873	0.49986916
0.8035	0.3333	0.5997	0.187386873	0.49986916
0.8032	0.3333	0.5997	0.187386873	0.49986916
0.8026	0.3333	0.5997	0.187386873	0.49986916
0.8023	0.3333	0.5997	0.187386873	0.49986916
0.8017	0.3333	0.5997	0.187386873	0.49986916
0.8013	0.3333	0.5997	0.187386873	0.49986916
0.8012	0.3333	0.5997	0.187386873	0.49986916
0.8006	0.3333	0.5997	0.187386873	0.49986916
0.8003	0.3333	0.5997	0.187386873	0.49986916
0.7999	0.3333	0.5997	0.187386873	0.49986916
0.7995	0.3333	0.5997	0.187386873	0.49986916
0.7992	0.3333	0.5997	0.187386873	0.49986916
0.7988	0.3333	0.5997	0.187386873	0.49986916
0.7986	0.3333	0.5997	0.187386873	0.49986916
0.7983	0.3333	0.5997	0.187386873	0.49986916
0.7979	0.3333	0.5997	0.187386873	0.49986916
0.7975	0.3333	0.5997	0.187386873	0.49986916
0.7973	0.3333	0.5997	0.187386873	0.49986916
0.7970	0.3333	0.5997	0.187386873	0.49986916
0.7968	0.3333	0.5997	0.187386873	0.49986916
0.7966	0.3333	0.5997	0.187386873	0.49986916
0.7964	0.3333	0.5997	0.187386873	0.49986916
0.7961	0.3333	0.5997	0.187386873	0.49986916
0.7957	0.3333	0.5997	0.187386873	0.49986916
0.7955	0.3333	0.5997	0.187386873	0.49986916
0.7953	0.3333	0.5997	0.187386873	0.49986916
0.7952	0.3333	0.5997	0.187386873	0.49986916
0.7946	0.3333	0.5997	0.187386873	0.49986916
0.7944	0.3333	0.5997	0.187386873	0.49986916
0.7942	0.3333	0.5997	0.187386873	0.49986916
0.7944	0.3333	0.5997	0.187386873	0.49986916
0.7939	0.3333	0.5997	0.187386873	0.49986916
0.7937	0.3333	0.5997	0.187386873	0.49986916
0.7933	0.3333	0.5997	0.562380552	0.49986916
0.4837	0.3333	0.5997	0.562380552	0.49986916
0.4793	0.3333	0.5997	0.562380552	0.49986916
0.4760	0.3333	0.5997	0.562380552	0.49986916
0.4731	0.3333	0.5997	0.562380552	0.49986916
0.4706	0.3333	0.5997	0.562380552	0.49986916
0.4684	0.3333	0.5997	0.562380552	0.49986916
0.4662	0.3333	0.5997	0.562380552	0.49986916
0.4644	0.3333	0.5997	0.562380552	0.583278978
0.5950	0.3333	0.5997	0.562380552	0.583278978
0.5947	0.3333	0.5997	0.562380552	0.583278978
0.5939	0.3333	0.5997	0.562380552	0.583278978
0.5934	0.3333	0.5997	0.562380552	0.583278978
0.5927	0.3333	0.5997	0.562380552	0.583278978
0.5925	0.3333	0.5997	0.562380552	0.583278978
0.5918	0.3333	0.5997	0.562380552	0.583278978
0.5912	0.3333	0.5997	0.562380552	0.583278978
0.5907	0.3333	0.5997	0.562380552	0.583278978
0.5901	0.3333	0.5997	0.562380552	0.583278978
0.5896	0.3333	0.5997	0.562380552	0.583278978
0.5892	0.3333	0.5997	0.562380552	0.583278978
0.5887	0.3333	0.5997	0.562380552	0.583278978
0.5883	0.3333	0.5997	0.562380552	0.583278978
0.5878	0.3333	0.5997	0.562380552	0.583278978
0.5874	0.3333	0.5997	0.562380552	0.583278978
0.5870	0.3333	0.5997	0.562380552	0.583278978
0.5867	0.3333	0.5997	0.562380552	0.583278978
0.5863	0.3333	0.5997	0.562380552	0.583278978
0.5859	0.3333	0.5997	0.562380552	0.583278978
0.5856	0.3333	0.5997	0.562380552	0.583278978
0.5854	0.3333	0.5997	0.562380552	0.583278978
0.5850	0.4445	0.5997	0.562380552	0.916721677
0.8885	0.4445	0.5997	0.562380552	0.916721677
0.8930	0.4445	0.5997	0.562380552	0.916721677
0.8952	0.4445	0.5997	0.562380552	0.916721677
0.8970	0.4445	0.5997	0.562380552	0.916721677
0.8985	0.4445	0.5997	0.562380552	0.916721677
0.8999	0.4445	0.5997	0.562380552	0.916721677
0.9010	0.4445	0.5997	0.562380552	0.916721677
0.9027	0.4445	0.7997	1	0.916721677
0.7299	0.4445	0.7997	1	0.916721677
0.7283	0.4445	0.7997	1	0.916721677
0.7279	0.4445	0.7997	1	0.916721677
0.7275	0.4445	0.7997	1	0.916721677
0.7274	0.4445	0.7997	1	0.916721677
0.7272	0.4445	0.7997	1	0.916721677
0.7272	0.4445	0.7997	1	0.916721677
0.7270	0.4445	0.7997	1	0.916721677
0.7268	0.4445	0.7997	1	0.916721677
0.7268	0.4445	0.7997	1	0.916721677
0.7268	0.4445	0.7997	1	0.916721677
0.7266	0.4445	0.7997	1	0.916721677
0.7264	0.4445	0.7997	1	0.916721677
0.7264	0.4445	0.7997	1	0.916721677
0.7264	0.4445	0.7997	1	0.916721677
0.7264	0.4445	0.7997	1	0.916721677
0.7266	0.4445	0.7997	1	0.916721677
0.7264	0.4445	0.7997	1	0.916721677
0.7263	0.4445	0.7997	1	0.916721677
0.7264	0.4445	0.7997	1	0.916721677
0.7261	0.4445	0.7997	1	0.916721677
0.7263	0.4445	0.7997	1	0.916721677
0.7261	0.4445	0.7997	1	0.916721677
0.7261	0.4445	0.7997	1	0.916721677
0.7261	0.4445	0.7997	1	0.916721677
0.7259	0.4445	0.7997	1	0.916721677
0.7259	0.4445	0.7997	1	0.916721677
0.7259	0.4445	0.7997	1	0.916721677
0.7259	0.4445	0.7997	1	0.916721677
0.7259	0.4445	0.7997	1	0.916721677
0.7259	0.4445	0.7997	1	0.916721677
0.7257	0.8888	0.7997	1	0.999902385
0.9872	0.8888	0.7997	1	0.999902385
